10Verdeling,5Verdeling,Average Side,Average Side (per 1 cm),Average Side (per 2cm),Average Year,AverageSide5,Cities,Combined First Second Year,Country of Organisation,Country of Origin,Country2,Crossextended Format,DateOrigin (edmTimespanLabel),EID,EuropeanaLink (guid),First Fourdigits Year Number,ImagePreviewCleaned (edmPreview),Language,Materials,Organisation (Data Provider),Place Label,Provider Cleaned,RelatedConceptsCleaned (edmConceptPrefLabelLangAware),RelatedCOnceptsCleanedClusteredReconciledExtractedNoDuplicates (EdmConceptLabel),Rights,Second Four Digits Year Number,Short Description,Size Diameter,Size Diameter (per 1cm),Size Height,Size Height (per 1cm),Size Length,Size Length (per 1cm),Size Width,Size Width (per 1cm),Size(Extent),SizeDiameter2,SizeDiameter5,SizeHeight2,SizeHeight5,SizeLength2,SizeLength5,SizeWidth2,SizeWidth5,Subject,Timestamp Created,Timestamp Update,Title (title),TitleLongCleaned (dcTitleLangAware),Type,Year Cleaned,Year Of Origin (per 25),100Verdeling,50Verdeling,Hcopy,Latitude Average,Lcopy,Longitude Average,Size Diameter COPY,Size Height COPY,Size Length COPY,Size Width COPY,Wcopy
01/01/1920,01/01/1915,0,0,0,1917,0,,1934-1900,Spain,No Info,,,"1934, def 20. Jahrhundert, def XX век, def 1900-luku, def Século XX, def 20 век, def XX amžius, def 20. gadsimts, def 20. stoljeće, def XXe siècle, def 20. század, def 20. storočie, def 20. stoletje, def 20ú haois, def Segle XX, def 1900-talet, def 20ός αιώνας, def 20th century, def XX secolo, def Siglo XX, def 20. sajand, def XX. mendea, def 20. století, def XX wiek, def Secolul al XX-lea, def 20. århundrede, def 20e eeuw, def http--www.wikidata.org-entity-Q6927, def http--id.loc.gov-authorities-names-sh2002012476, def http--id.loc.gov-authorities-names-sh85139020, def http--id.nlm.nih.gov-mesh-D049673, def https--www.freebase.com-m-089_x, def https--g.co-kg-m-089_x, def http--id.nlm.nih.gov-mesh-K01.400.504.968, def http--vocab.getty.edu-aat-300404514, def http--id.worldcat.org-fast-1159810, def http--dbpedia.org-resource-20th_century",/2022703/pages_Main_idt_75313_inventary_CE28404_B_table_FMUS_museum_MNAD,https://www.europeana.eu/item/2022703/pages_Main_idt_75313_inventary_CE28404_B_table_FMUS_museum_MNAD?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1934,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fceres.mcu.es%2Fpages%2FViewer%3Fraw%3Dy%26accion%3D42%26AMuseo%3DMNAD%26img%3D%2FMNAD%2Ffondos_pre%2FMNADMFCE28404_B_P.JPG%26Ninv%3DCE28404%2FB&type=IMAGE,"spa, spa",ceramic,Museo Nacional de Artes Decorativas,,Hispana,Keramik,ceramic,In Copyright,1900,Tapa de tetera de porcelana decorada con relieves en formas vegetales.,8,8,,0,,0,,0,Diámetro = 8 cm,8,10,0,0,0,0,0,0,"Tapa, Cerámica, Ajuar doméstico, Porcelana, Fábrica de Bidasoa, http://data.europeana.eu/concept/31, http://data.europeana.eu/concept/1757",10/09/2024 00:00:00,10/09/2024 00:00:00,Tapa,def: [Tapa,Tapa,No date available,01/01/1925,0,0,0,0,0,0,8,0,0,0,0
01/01/1920,01/01/1915,0,0,0,1917,0,,1934-1900,Spain,No Info,,,"1934, def 20. Jahrhundert, def XX век, def 1900-luku, def Século XX, def 20 век, def XX amžius, def 20. gadsimts, def 20. stoljeće, def XXe siècle, def 20. század, def 20. storočie, def 20. stoletje, def 20ú haois, def Segle XX, def 1900-talet, def 20ός αιώνας, def 20th century, def XX secolo, def Siglo XX, def 20. sajand, def XX. mendea, def 20. století, def XX wiek, def Secolul al XX-lea, def 20. århundrede, def 20e eeuw, def http--www.wikidata.org-entity-Q6927, def http--id.loc.gov-authorities-names-sh2002012476, def http--id.loc.gov-authorities-names-sh85139020, def http--id.nlm.nih.gov-mesh-D049673, def https--www.freebase.com-m-089_x, def https--g.co-kg-m-089_x, def http--id.nlm.nih.gov-mesh-K01.400.504.968, def http--vocab.getty.edu-aat-300404514, def http--id.worldcat.org-fast-1159810, def http--dbpedia.org-resource-20th_century",/2022703/pages_Main_idt_75293_inventary_CE28393_B_table_FMUS_museum_MNAD,https://www.europeana.eu/item/2022703/pages_Main_idt_75293_inventary_CE28393_B_table_FMUS_museum_MNAD?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1934,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fceres.mcu.es%2Fpages%2FViewer%3Fraw%3Dy%26accion%3D42%26AMuseo%3DMNAD%26img%3D%2FMNAD%2Ffondos_pre%2FMNADMFCE28393_B_P.JPG%26Ninv%3DCE28393%2FB&type=IMAGE,"spa, spa",ceramic,Museo Nacional de Artes Decorativas,,Hispana,Keramik,ceramic,In Copyright,1900,"Tetera de porcelana decorada con una franja verde en la parte externa superior y con una franja amarilla, más fina, en la parte externa inferior.",9.2,9,,0,,0,,0,"Diámetro = 9,20 cm",10,10,0,0,0,0,0,0,"http://data.europeana.eu/concept/31, http://data.europeana.eu/concept/1757, Tapa, Cerámica, Ajuar doméstico, Porcelana, Fábrica de Bidasoa",10/09/2024 00:00:00,10/09/2024 00:00:00,Tapa,def: [Tapa,Tapa,No date available,01/01/1925,0,0,0,0,0,0,"9,2",0,0,0,0
01/01/1920,01/01/1915,0,0,0,1917,0,,1934-1900,Spain,No Info,,,"1934, def 20. Jahrhundert, def XX век, def 1900-luku, def Século XX, def 20 век, def XX amžius, def 20. gadsimts, def 20. stoljeće, def XXe siècle, def 20. század, def 20. storočie, def 20. stoletje, def 20ú haois, def Segle XX, def 1900-talet, def 20ός αιώνας, def 20th century, def XX secolo, def Siglo XX, def 20. sajand, def XX. mendea, def 20. století, def XX wiek, def Secolul al XX-lea, def 20. århundrede, def 20e eeuw, def http--www.wikidata.org-entity-Q6927, def http--id.loc.gov-authorities-names-sh2002012476, def http--id.loc.gov-authorities-names-sh85139020, def http--id.nlm.nih.gov-mesh-D049673, def https--www.freebase.com-m-089_x, def https--g.co-kg-m-089_x, def http--id.nlm.nih.gov-mesh-K01.400.504.968, def http--vocab.getty.edu-aat-300404514, def http--id.worldcat.org-fast-1159810, def http--dbpedia.org-resource-20th_century",/2022703/pages_Main_idt_75298_inventary_CE28396_B_table_FMUS_museum_MNAD,https://www.europeana.eu/item/2022703/pages_Main_idt_75298_inventary_CE28396_B_table_FMUS_museum_MNAD?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1934,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fceres.mcu.es%2Fpages%2FViewer%3Fraw%3Dy%26accion%3D42%26AMuseo%3DMNAD%26img%3D%2FMNAD%2Ffondos_pre%2FMNADMFCE28396_B_P.JPG%26Ninv%3DCE28396%2FB&type=IMAGE,"spa, spa",ceramic,Museo Nacional de Artes Decorativas,,Hispana,Keramik,ceramic,In Copyright,1900,Tapa de porcelana sin decoración. Posiblemente no sea la tapa que corresponde a la tetera.,9.4,9,,0,,0,,0,"Diámetro = 9,40 cm",10,10,0,0,0,0,0,0,"http://data.europeana.eu/concept/31, http://data.europeana.eu/concept/1757, Tapa, Cerámica, Ajuar doméstico, Porcelana, Fábrica de Bidasoa",10/09/2024 00:00:00,10/09/2024 00:00:00,Tapa,def: [Tapa,Tapa,No date available,01/01/1925,0,0,0,0,0,0,"9,4",0,0,0,0
01/01/1920,01/01/1915,0,0,0,1917,0,,1934-1900,Spain,No Info,,,"1934, def 20. Jahrhundert, def XX век, def 1900-luku, def Século XX, def 20 век, def XX amžius, def 20. gadsimts, def 20. stoljeće, def XXe siècle, def 20. század, def 20. storočie, def 20. stoletje, def 20ú haois, def Segle XX, def 1900-talet, def 20ός αιώνας, def 20th century, def XX secolo, def Siglo XX, def 20. sajand, def XX. mendea, def 20. století, def XX wiek, def Secolul al XX-lea, def 20. århundrede, def 20e eeuw, def http--www.wikidata.org-entity-Q6927, def http--id.loc.gov-authorities-names-sh2002012476, def http--id.loc.gov-authorities-names-sh85139020, def http--id.nlm.nih.gov-mesh-D049673, def https--www.freebase.com-m-089_x, def https--g.co-kg-m-089_x, def http--id.nlm.nih.gov-mesh-K01.400.504.968, def http--vocab.getty.edu-aat-300404514, def http--id.worldcat.org-fast-1159810, def http--dbpedia.org-resource-20th_century",/2022703/pages_Main_idt_75290_inventary_CE28392_B_table_FMUS_museum_MNAD,https://www.europeana.eu/item/2022703/pages_Main_idt_75290_inventary_CE28392_B_table_FMUS_museum_MNAD?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1934,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fceres.mcu.es%2Fpages%2FViewer%3Fraw%3Dy%26accion%3D42%26AMuseo%3DMNAD%26img%3D%2FMNAD%2Ffondos_pre%2FMNADMFCE28392_B_P.JPG%26Ninv%3DCE28392%2FB&type=IMAGE,"spa, spa",ceramic,Museo Nacional de Artes Decorativas,,Hispana,Keramik,ceramic,In Copyright,1900,"Tetera de porcelana decorada en uno de los frentes exteriores con un motivo floral en tonos rosa, violeta, naranja, amarillo y blanco.",9.5,10,,0,,0,,0,"Diámetro = 9,50 cm",10,10,0,0,0,0,0,0,"http://data.europeana.eu/concept/31, http://data.europeana.eu/concept/1757, Tapa, Cerámica, Ajuar doméstico, Porcelana, Fábrica de Bidasoa",10/09/2024 00:00:00,10/09/2024 00:00:00,Tapa,def: [Tapa,Tapa,No date available,01/01/1925,0,0,0,0,0,0,"9,5",0,0,0,0
01/01/1920,01/01/1915,0,0,0,1917,0,,1934-1900,Spain,No Info,,,"1934, def 20. Jahrhundert, def XX век, def 1900-luku, def Século XX, def 20 век, def XX amžius, def 20. gadsimts, def 20. stoljeće, def XXe siècle, def 20. század, def 20. storočie, def 20. stoletje, def 20ú haois, def Segle XX, def 1900-talet, def 20ός αιώνας, def 20th century, def XX secolo, def Siglo XX, def 20. sajand, def XX. mendea, def 20. století, def XX wiek, def Secolul al XX-lea, def 20. århundrede, def 20e eeuw, def http--www.wikidata.org-entity-Q6927, def http--id.loc.gov-authorities-names-sh2002012476, def http--id.loc.gov-authorities-names-sh85139020, def http--id.nlm.nih.gov-mesh-D049673, def https--www.freebase.com-m-089_x, def https--g.co-kg-m-089_x, def http--id.nlm.nih.gov-mesh-K01.400.504.968, def http--vocab.getty.edu-aat-300404514, def http--id.worldcat.org-fast-1159810, def http--dbpedia.org-resource-20th_century",/2022703/pages_Main_idt_75378_inventary_CE28433_B_table_FMUS_museum_MNAD,https://www.europeana.eu/item/2022703/pages_Main_idt_75378_inventary_CE28433_B_table_FMUS_museum_MNAD?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1934,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fceres.mcu.es%2Fpages%2FViewer%3Fraw%3Dy%26accion%3D42%26AMuseo%3DMNAD%26img%3D%2FMNAD%2Ffondos_pre%2FMNADMFCE28433_B_SEQ_003_P.JPG%26Ninv%3DCE28433%2FB&type=IMAGE,"spa, spa",ceramic,Museo Nacional de Artes Decorativas,,Hispana,Keramik,ceramic,In Copyright,1900,Tapa de porcelana de tetera. Se encuentra decorada por pequeños motivos florales en distantas tonalidades.,9.9,10,,0,,0,,0,"Diámetro = 9,90 cm",10,10,0,0,0,0,0,0,"http://data.europeana.eu/concept/1757, http://data.europeana.eu/concept/31, Tapa, Cerámica, Ajuar doméstico, Porcelana, Fábrica de Bidasoa",10/09/2024 00:00:00,10/09/2024 00:00:00,Tapa,def: [Tapa,Tapa,No date available,01/01/1925,0,0,0,0,0,0,"9,9",0,0,0,0
01/01/1930,01/01/1930,0,0,0,"1928,5",0,,1901-1956,Spain,No Info,,,"1901-1956, def 20. Jahrhundert, def XX век, def 1900-luku, def Século XX, def 20 век, def XX amžius, def 20. gadsimts, def 20. stoljeće, def XXe siècle, def 20. század, def 20. storočie, def 20. stoletje, def 20ú haois, def Segle XX, def 1900-talet, def 20ός αιώνας, def 20th century, def XX secolo, def Siglo XX, def 20. sajand, def XX. mendea, def 20. století, def XX wiek, def Secolul al XX-lea, def 20. århundrede, def 20e eeuw, def http--www.wikidata.org-entity-Q6927, def http--id.loc.gov-authorities-names-sh2002012476, def http--id.loc.gov-authorities-names-sh85139020, def http--id.nlm.nih.gov-mesh-D049673, def https--www.freebase.com-m-089_x, def https--g.co-kg-m-089_x, def http--id.nlm.nih.gov-mesh-K01.400.504.968, def http--vocab.getty.edu-aat-300404514, def http--id.worldcat.org-fast-1159810, def http--dbpedia.org-resource-20th_century",/2022703/pages_Main_idt_3407_inventary_CE8594_table_FMUS_museum_MNA,https://www.europeana.eu/item/2022703/pages_Main_idt_3407_inventary_CE8594_table_FMUS_museum_MNA?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1901,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fceres.mcu.es%2Fpages%2FViewer%3Fraw%3Dy%26accion%3D42%26AMuseo%3DMNA%26img%3D%2FMNA%2Ffondos_pre%2FMNAFCE8594_P.JPG%26Ninv%3DCE8594&type=IMAGE,"spa, spa",wood,Museo Nacional de Antropología,,Hispana,"Holz, Древесина, Puuaines, Дървесина, Mediena, Koksne, Drvo, Bois, fa, Drevo, Les, Adhmad, Fusta, Trä, Injam, Ξύλο, Wood, Legno, Madera, Puit, Zur, Dřevo, Drewno, Lemn, Træ, Hout",wood,In Copyright,1956,"Tetera de madera en la que se sirve el té, cuyo consumo, a pesar de ser de introducción relativamente reciente entre las familias nómadas, adquirió una gran difusión y popularidad hasta convertirse en un elemento indispensable en la vida social. Para la preparación y consumo de té se suele seguir una especie de ritual, en el que se toman tres tazas. Se dice que la primera taza es amarga como la vida, la segunda dulce como el amor y la tercera suave como la muerte.",10,10,,0,,0,,0,"Diámetro = 10 cm; Altura = 13 cm; Anchura = 18,50 cm",10,10,0,0,0,0,0,0,"Tetera, Preparación, conservación y consumo de alimentos, África del Norte, Madera, Pigmento, http://data.europeana.eu/concept/1816",10/09/2024 00:00:00,10/09/2024 00:00:00,Tetera,def: [Tetera,Tetera,No date available,01/01/1925,0,18262,0,0,0,0,10,0,0,0,0
01/01/1930,01/01/1930,0,0,0,"1928,5",0,,1901-1956,Spain,No Info,,,"1901-1956, def 20. Jahrhundert, def XX век, def 1900-luku, def Século XX, def 20 век, def XX amžius, def 20. gadsimts, def 20. stoljeće, def XXe siècle, def 20. század, def 20. storočie, def 20. stoletje, def 20ú haois, def Segle XX, def 1900-talet, def 20ός αιώνας, def 20th century, def XX secolo, def Siglo XX, def 20. sajand, def XX. mendea, def 20. století, def XX wiek, def Secolul al XX-lea, def 20. århundrede, def 20e eeuw, def http--www.wikidata.org-entity-Q6927, def http--id.loc.gov-authorities-names-sh2002012476, def http--id.loc.gov-authorities-names-sh85139020, def http--id.nlm.nih.gov-mesh-D049673, def https--www.freebase.com-m-089_x, def https--g.co-kg-m-089_x, def http--id.nlm.nih.gov-mesh-K01.400.504.968, def http--vocab.getty.edu-aat-300404514, def http--id.worldcat.org-fast-1159810, def http--dbpedia.org-resource-20th_century",/2022703/pages_Main_idt_3408_inventary_CE8595_table_FMUS_museum_MNA,https://www.europeana.eu/item/2022703/pages_Main_idt_3408_inventary_CE8595_table_FMUS_museum_MNA?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1901,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fceres.mcu.es%2Fpages%2FViewer%3Fraw%3Dy%26accion%3D42%26AMuseo%3DMNA%26img%3D%2FMNA%2Ffondos_pre%2FMNAFCE8595_P.JPG%26Ninv%3DCE8595&type=IMAGE,"spa, spa",wood,Museo Nacional de Antropología,,Hispana,Holz,wood,In Copyright,1956,"Tetera de madera en la que se sirve el té, cuyo consumo, a pesar de ser de introducción relativamente reciente entre las familias nómadas, adquirió una gran difusión y popularidad hasta convertirse en un elemento indispensable en la vida social. La preparación del té es una acción muy compleja que no todos pueden llevar a cabo. Primero se calienta el carbón y se pone el agua a hervir en la tetera, cuando hierve se le agrega el té y después de unos minutos se vacía en un vaso para que se limpie el té. A continuación se vuelve a poner el agua a hervir, se quita del fuego y se agrega el azúcar directamente en la tetera y de nuevo se hierve el agua por tercera vez.",12,12,,0,,0,,0,"Altura = 16,50 cm; Diámetro = 12 cm; Anchura = 18 cm",12,10,0,0,0,0,0,0,"Tetera, Preparación, conservación y consumo de alimentos, África del Norte, Madera, Pigmento, http://data.europeana.eu/concept/1816",10/09/2024 00:00:00,10/09/2024 00:00:00,Tetera,def: [Tetera,Tetera,No date available,01/01/1925,0,18262,0,0,0,0,12,0,0,0,0
01/01/1860,01/01/1865,"3,7",4,4,1864,5,Vienna,1854-1874,Austria,Austria,Vienna,,1854-1874,/15514/KE_450_2,https://www.europeana.eu/item/15514/KE_450_2?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1854,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fsammlung.mak.at%2Fimg%2F300x300%2Fpublikationsbilder%2Fke-450-2_1.jpg&type=IMAGE,"de, deu",porcelain,MAK - Museum of Applied Arts,"  Viena,   Виена,   Viedeň,   Viin",Kulturpool,Porzellan,porcelain,In Copyright,1874,"Bauchige Teekanne auf abgesetztem Fuß; zweihenkelige Zuckerdose und Oberskännchen von derselben Form; niedere Deckel mit Knauf; Obertassen und Untertassen. Knäufe und Deckelränder vergoldet, Deckel und Untertassen mit radial angeordneten Goldlinien geschmückt, die Mundränder von Teekanne und Zuckerdose mit klassizistischen Motiven dekoriert; ebenso die mit spiralförmigen und symmetrisch angeordnetem Ranken- und Blattwerk geschmückte Henkelzone, breite und feine Goldränder",9.7,10,3.7,4,,0,,0,Gewicht: 80 g; Durchmesser: 9.7 cm; Höhe: 3.7 cm,10,10,4,5,0,0,0,0,N/A,13/02/2023 00:00:00,13/02/2023 00:00:00,Deckel,"Deckel, lid",http://vocab.getty.edu/aat/300045712,No date available,01/01/1875,0,-18262,"3,7","48,207545",0,"16,372745","9,7","3,7",0,0,0
01/01/1860,01/01/1865,"6,6",7,6,1864,5,Vienna,1854-1874,Austria,Austria,Vienna,,1854-1874,/15514/KE_450_13,https://www.europeana.eu/item/15514/KE_450_13?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1854,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fsammlung.mak.at%2Fimg%2F300x300%2Fpublikationsbilder%2Fke-450-13_1.jpg&type=IMAGE,"de, deu",porcelain,MAK - Museum of Applied Arts,"  Viena,   Виена,   Viedeň,   Viin",Kulturpool,Porzellan,porcelain,In Copyright,1874,"Bauchige Teekanne auf abgesetztem Fuß; zweihenkelige Zuckerdose und Oberskännchen von derselben Form; niedere Deckel mit Knauf; Obertassen und Untertassen. Knäufe und Deckelränder vergoldet, Deckel und Untertassen mit radial angeordneten Goldlinien geschmückt, die Mundränder von Teekanne und Zuckerdose mit klassizistischen Motiven dekoriert; ebenso die mit spiralförmigen und symmetrisch angeordnetem Ranken- und Blattwerk geschmückte Henkelzone, breite und feine Goldränder",10.5,11,6.6,7,,0,,0,Höhe: 6.6 cm; Durchmesser: 10.5 cm; Gewicht: 114 g; Durchmesser: 12.8 cm; Höhe: 5.9 cm,10,10,6,5,0,0,0,0,N/A,13/02/2023 00:00:00,13/02/2023 00:00:00,Tasse,"Tasse, cup",http://vocab.getty.edu/aat/300043202,No date available,01/01/1875,0,-18262,"6,6","48,207545",0,"16,372745","10,5","6,6",0,0,0
01/01/1860,01/01/1865,"6,8",7,6,1864,5,Vienna,1854-1874,Austria,Austria,Vienna,,1854-1874,/15514/KE_450_17,https://www.europeana.eu/item/15514/KE_450_17?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1854,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fsammlung.mak.at%2Fimg%2F300x300%2Fpublikationsbilder%2Fke-450-17_1.jpg&type=IMAGE,"de, deu",porcelain,MAK - Museum of Applied Arts,"  Viena,   Виена,   Viedeň,   Viin",Kulturpool,Porzellan,porcelain,In Copyright,1874,"Bauchige Teekanne auf abgesetztem Fuß; zweihenkelige Zuckerdose und Oberskännchen von derselben Form; niedere Deckel mit Knauf; Obertassen und Untertassen. Knäufe und Deckelränder vergoldet, Deckel und Untertassen mit radial angeordneten Goldlinien geschmückt, die Mundränder von Teekanne und Zuckerdose mit klassizistischen Motiven dekoriert; ebenso die mit spiralförmigen und symmetrisch angeordnetem Ranken- und Blattwerk geschmückte Henkelzone, breite und feine Goldränder",10.6,11,6.8,7,,0,,0,Gewicht: 109 g; Durchmesser: 10.6 cm; Durchmesser: 13 cm; Höhe: 6.8 cm; Höhe: 6 cm,10,10,6,5,0,0,0,0,N/A,13/02/2023 00:00:00,13/02/2023 00:00:00,Tasse,"Tasse, cup",http://vocab.getty.edu/aat/300043202,No date available,01/01/1875,0,-18262,"6,8","48,207545",0,"16,372745","10,6","6,8",0,0,0
01/01/1860,01/01/1865,"6,9",7,6,1864,5,Vienna,1854-1874,Austria,Austria,Vienna,,1854-1874,/15514/KE_450_11,https://www.europeana.eu/item/15514/KE_450_11?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1854,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fsammlung.mak.at%2Fimg%2F300x300%2Fpublikationsbilder%2Fke-450-11_1.jpg&type=IMAGE,"deu, de",porcelain,MAK - Museum of Applied Arts,"  Viena,   Виена,   Viedeň,   Viin",Kulturpool,Porzellan,porcelain,In Copyright,1874,"Bauchige Teekanne auf abgesetztem Fuß; zweihenkelige Zuckerdose und Oberskännchen von derselben Form; niedere Deckel mit Knauf; Obertassen und Untertassen. Knäufe und Deckelränder vergoldet, Deckel und Untertassen mit radial angeordneten Goldlinien geschmückt, die Mundränder von Teekanne und Zuckerdose mit klassizistischen Motiven dekoriert; ebenso die mit spiralförmigen und symmetrisch angeordnetem Ranken- und Blattwerk geschmückte Henkelzone, breite und feine Goldränder",10.6,11,6.9,7,,0,,0,Gewicht: 95 g; Durchmesser: 10.6 cm; Durchmesser: 13 cm; Höhe: 6.9 cm; Höhe: 5.9 cm,10,10,6,5,0,0,0,0,N/A,13/02/2023 00:00:00,13/02/2023 00:00:00,Tasse,"Tasse, cup",http://vocab.getty.edu/aat/300043202,No date available,01/01/1875,0,-18262,"6,9","48,207545",0,"16,372745","10,6","6,9",0,0,0
01/01/1860,01/01/1865,"6,7",7,6,1864,5,Vienna,1854-1874,Austria,Austria,Vienna,,1854-1874,/15514/KE_450_15,https://www.europeana.eu/item/15514/KE_450_15?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1854,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fsammlung.mak.at%2Fimg%2F300x300%2Fpublikationsbilder%2Fke-450-15_1.jpg&type=IMAGE,"deu, de",porcelain,MAK - Museum of Applied Arts,"  Viena,   Виена,   Viedeň,   Viin",Kulturpool,Porzellan,porcelain,In Copyright,1874,"Bauchige Teekanne auf abgesetztem Fuß; zweihenkelige Zuckerdose und Oberskännchen von derselben Form; niedere Deckel mit Knauf; Obertassen und Untertassen. Knäufe und Deckelränder vergoldet, Deckel und Untertassen mit radial angeordneten Goldlinien geschmückt, die Mundränder von Teekanne und Zuckerdose mit klassizistischen Motiven dekoriert; ebenso die mit spiralförmigen und symmetrisch angeordnetem Ranken- und Blattwerk geschmückte Henkelzone, breite und feine Goldränder",10.5,11,6.7,7,,0,,0,Durchmesser: 10.5 cm; Durchmesser: 12.8 cm; Gewicht: 117 g; Höhe: 6.7 cm; Höhe: 5.9 cm,10,10,6,5,0,0,0,0,N/A,13/02/2023 00:00:00,13/02/2023 00:00:00,Tasse,"Tasse, cup",http://vocab.getty.edu/aat/300043202,No date available,01/01/1875,0,-18262,"6,7","48,207545",0,"16,372745","10,5","6,7",0,0,0
01/01/1860,01/01/1865,"6,8",7,6,1864,5,Vienna,1854-1874,Austria,Austria,Vienna,,1854-1874,/15514/KE_450_9,https://www.europeana.eu/item/15514/KE_450_9?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1854,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fsammlung.mak.at%2Fimg%2F300x300%2Fpublikationsbilder%2Fke-450-9_1.jpg&type=IMAGE,"deu, de",porcelain,MAK - Museum of Applied Arts,"  Viena,   Виена,   Viedeň,   Viin",Kulturpool,Porzellan,porcelain,In Copyright,1874,"Bauchige Teekanne auf abgesetztem Fuß; zweihenkelige Zuckerdose und Oberskännchen von derselben Form; niedere Deckel mit Knauf; Obertassen und Untertassen. Knäufe und Deckelränder vergoldet, Deckel und Untertassen mit radial angeordneten Goldlinien geschmückt, die Mundränder von Teekanne und Zuckerdose mit klassizistischen Motiven dekoriert; ebenso die mit spiralförmigen und symmetrisch angeordnetem Ranken- und Blattwerk geschmückte Henkelzone, breite und feine Goldränder",10.5,11,6.8,7,,0,,0,Gewicht: 112 g; Durchmesser: 10.5 cm; Durchmesser: 12.8 cm; Höhe: 6.8 cm; Höhe: 5.9 cm,10,10,6,5,0,0,0,0,N/A,13/02/2023 00:00:00,13/02/2023 00:00:00,Tasse,"Tasse, cup",http://vocab.getty.edu/aat/300043202,No date available,01/01/1875,0,-18262,"6,8","48,207545",0,"16,372745","10,5","6,8",0,0,0
01/01/1860,01/01/1865,4,4,4,1864,5,Vienna,1854-1874,Austria,Austria,Vienna,,1854-1874,/15514/KE_450_5,https://www.europeana.eu/item/15514/KE_450_5?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1854,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fsammlung.mak.at%2Fimg%2F300x300%2Fpublikationsbilder%2Fke-450-5_1.jpg&type=IMAGE,"deu, de",porcelain,MAK - Museum of Applied Arts,"  Viena,   Виена,   Viedeň,   Viin",Kulturpool,Porzellan,porcelain,In Copyright,1874,"Bauchige Teekanne auf abgesetztem Fuß; zweihenkelige Zuckerdose und Oberskännchen von derselben Form; niedere Deckel mit Knauf; Obertassen und Untertassen. Knäufe und Deckelränder vergoldet, Deckel und Untertassen mit radial angeordneten Goldlinien geschmückt, die Mundränder von Teekanne und Zuckerdose mit klassizistischen Motiven dekoriert; ebenso die mit spiralförmigen und symmetrisch angeordnetem Ranken- und Blattwerk geschmückte Henkelzone, breite und feine Goldränder",11.1,11,4,4,,0,,0,Gewicht: 106 g; Durchmesser: 11.1 cm; Höhe: 4 cm,12,10,4,5,0,0,0,0,N/A,13/02/2023 00:00:00,13/02/2023 00:00:00,Deckel,"Deckel, lid",http://vocab.getty.edu/aat/300045712,No date available,01/01/1875,0,-18262,4,"48,207545",0,"16,372745","11,1",4,0,0,0
